timestamp,devID,soil,rain,temp,humi,geo,lat,lng,hour,day_of_week
2025-07-30 03:37:31.509,102,20.89999962,0.0,35.64126205,53.11535645,2.498275995,8.637985229,99.89894104,3,2
2025-07-30 03:37:32.818,101,24.39999962,0.0,34.89356995,55.81048203,14.17998314,8.638044357,99.89896393,3,2
2025-07-30 03:37:36.267,102,20.89999962,0.0,35.70801926,53.87067795,2.028700113,8.637985229,99.89894104,3,2
2025-07-30 03:37:40.409,101,24.39999962,0.0,35.00038147,56.28923416,4.894750118,8.638044357,99.89897156,3,2
2025-07-30 03:37:47.184,102,20.89999962,0.0,35.76676559,53.20118713,2.121672392,8.637985229,99.89894104,3,2
2025-07-30 03:37:51.423,101,24.39999962,0.0,35.0164032,56.20912552,5.543819904,8.638044357,99.89897156,3,2
2025-07-30 03:37:58.108,102,20.89999962,0.0,35.76676559,53.45677948,2.587060213,8.637985229,99.89894104,3,2
2025-07-30 03:38:02.347,101,24.39999962,0.0,35.07247925,56.89196777,7.958174706,8.638044357,99.89897156,3,2
2025-07-30 03:38:09.417,102,20.89999962,0.0,35.82017136,54.01945496,3.121703148,8.637986183,99.89894104,3,2
2025-07-30 03:38:13.267,101,24.39999962,0.0,35.17929459,56.97016907,8.470172882,8.638044357,99.89897156,3,2
2025-07-30 03:38:20.332,102,20.89999962,0.0,35.90562439,55.03417969,2.88989687,8.637986183,99.89894104,3,2
2025-07-30 03:38:24.386,101,24.39999962,0.0,35.23270035,56.83665466,13.53890133,8.638046265,99.89897156,3,2
2025-07-30 03:38:31.253,102,20.89999962,0.0,35.99908447,53.05050659,19.68517685,8.637987137,99.89894104,3,2
2025-07-30 03:38:35.307,101,24.39999962,0.0,35.28076553,54.79766464,19.99045753,8.638046265,99.89897156,3,2
2025-07-30 03:38:42.261,102,20.89999962,0.0,35.98840332,52.82734299,9.535052299,8.637987137,99.89894104,3,2
2025-07-30 03:38:46.455,101,24.39999962,0.0,35.2647438,55.5434494,12.02797127,8.638047218,99.89897156,3,2
2025-07-30 03:38:53.187,102,20.89999962,0.0,35.96704102,52.51262665,2.382665873,8.637987137,99.89894104,3,2
2025-07-30 03:38:57.533,101,24.39999962,0.0,35.2887764,55.29549026,14.12315941,8.638047218,99.89897156,3,2
2025-07-30 03:39:04.102,102,20.89999962,0.0,35.88693237,52.86739731,11.87179756,8.637987137,99.89894104,3,2
2025-07-30 03:39:08.598,101,24.39999962,0.0,35.25673294,55.72465134,5.394418716,8.638048172,99.89897156,3,2
2025-07-30 03:39:15.228,102,20.89999962,0.0,35.84954834,52.5030899,18.0092144,8.637986183,99.89894104,3,2
2025-07-30 03:39:20.210,101,24.39999962,0.0,35.24071121,54.93881226,6.209235668,8.638048172,99.89897156,3,2
2025-07-30 03:39:26.151,102,20.89999962,0.0,35.75608444,52.43251419,2.546272993,8.637986183,99.89894104,3,2
2025-07-30 03:39:31.127,101,24.39999962,0.0,35.18730545,54.68513107,14.20762157,8.638048172,99.89897156,3,2
2025-07-30 03:39:37.314,102,20.89999962,0.0,35.67063522,53.30418777,3.162401915,8.637985229,99.89894104,3,2
2025-07-30 03:39:42.222,101,24.39999962,0.0,35.15526199,54.81673813,5.006197453,8.638048172,99.89897156,3,2
2025-07-30 03:39:48.239,102,20.89999962,0.0,35.68131638,54.48104095,2.373359203,8.637985229,99.89894104,3,2
